timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,tcp_flags,flow_duration,flow_packet_count,flow_byte_count,flow_pps,flow_bps,scan_distinct_ports,scan_pps,syn_count,port_repeat_count
1784862346.8382676,142.250.182.238,172.27.112.252,443,41404,TCP,1414,PA,0.102,5,3034,48.86,29649.32,7,33.42,0,0
1784862346.8385296,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.192,5,1908,26.08,9950.42,2,68.95,8,2
1784862346.8440447,142.250.182.238,172.27.112.252,443,41404,TCP,2762,PA,0.108,6,5796,55.5,53613.74,7,34.03,0,0
1784862346.8457892,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.199,6,1974,30.15,9919.08,2,69.28,8,2
1784862346.8485081,142.250.182.238,172.27.112.252,443,41404,TCP,932,PA,0.113,7,6728,62.18,59767.23,7,34.67,0,0
1784862346.8491206,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.202,7,2040,34.59,10081.95,2,69.77,8,2
1784862346.8499703,172.27.112.252,142.250.182.238,41404,443,TCP,146,PA,0.203,8,2186,39.37,10758.32,2,70.38,8,2
1784862346.8504722,172.27.112.252,142.250.182.238,41404,443,TCP,188,PA,0.204,9,2374,44.18,11654.77,2,71.0,8,2
1784862346.8508496,172.27.112.252,142.250.182.238,41404,443,TCP,114,PA,0.204,10,2488,49.0,12191.85,2,71.63,8,2
1784862346.861895,142.250.182.238,172.27.112.252,80,57330,TCP,1315,PA,0.163,3,1455,18.42,8931.31,7,35.07,0,0
1784862346.862448,142.250.182.238,172.27.112.252,80,57330,TCP,66,FA,0.163,4,1521,24.47,9304.86,7,35.8,0,0
1784862346.8627167,172.27.112.252,142.250.182.238,57330,80,TCP,66,A,0.238,4,292,16.83,1228.57,2,71.73,8,5
1784862346.8631308,172.27.112.252,142.250.182.238,57330,80,TCP,66,FA,0.238,5,358,21.0,1503.64,2,72.35,8,5
1784862346.8778505,172.27.112.252,142.250.182.238,57344,80,TCP,74,S,0.0,1,74,0.0,0.0,2,72.31,9,6
1784862346.921095,142.250.182.238,172.27.112.252,80,57330,TCP,66,A,0.222,5,1587,22.51,7145.11,7,35.01,0,0
1784862346.9253237,142.250.182.238,172.27.112.252,443,41404,TCP,716,PA,0.189,8,7444,42.24,39306.04,7,35.62,0,0
1784862346.9259753,142.250.182.238,172.27.112.252,443,41404,TCP,66,A,0.19,9,7510,47.36,39518.57,7,36.32,0,0
1784862346.9264588,172.27.112.252,142.250.182.238,41404,443,TCP,97,PA,0.28,11,2585,39.33,9242.71,2,70.76,9,2
1784862346.9284801,142.250.182.238,172.27.112.252,443,41404,TCP,97,PA,0.193,10,7607,51.94,39508.25,7,36.96,0,0
1784862346.9395106,142.250.182.238,172.27.112.252,80,57344,TCP,74,SA,0.0,1,74,0.0,0.0,8,37.38,0,0
1784862346.940434,172.27.112.252,142.250.182.238,57344,80,TCP,66,A,0.063,2,140,31.96,2237.01,2,70.77,9,6
1784862346.9409957,172.27.112.252,142.250.182.238,57344,80,TCP,86,PA,0.063,3,226,47.51,3579.05,2,71.35,9,6
1784862346.9691684,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.322,12,2651,37.22,8222.97,2,70.75,9,2
1784862346.9964268,142.250.182.238,172.27.112.252,443,41404,TCP,486,PA,0.26,11,8093,42.23,31068.52,8,36.62,0,0
1784862346.9969425,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.35,13,2717,37.13,7759.23,2,70.18,9,2
1784862347.0005026,142.250.182.238,172.27.112.252,443,41404,TCP,317,PA,0.265,12,8410,45.36,31788.09,8,37.19,0,0
1784862347.0015686,142.250.182.238,172.27.112.252,443,41404,TCP,97,PA,0.266,13,8507,48.94,32025.69,8,37.84,0,0
1784862347.0020597,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.355,14,2783,39.41,7833.24,2,70.55,9,2
1784862347.002385,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.356,15,2849,42.18,8011.67,2,71.13,9,2
1784862347.0072026,142.250.182.238,172.27.112.252,443,41404,TCP,105,PA,0.271,14,8612,51.61,31747.61,8,38.37,0,0
1784862347.007675,172.27.112.252,142.250.182.238,41404,443,TCP,66,A,0.361,16,2915,44.33,8077.12,2,71.49,9,2
1784862347.011584,172.27.112.252,142.251.153.119,60626,443,TCP,74,S,0.0,1,74,0.0,0.0,2,71.91,10,2
1784862347.2733295,172.27.112.252,142.250.182.238,57344,80,TCP,86,PA,0.395,4,312,10.11,788.92,2,62.88,10,6
1784862347.3008041,172.27.112.252,142.250.182.238,,,OTHER,98,,2.0,3,294,1.5,147.03,2,62.51,10,0
1784862347.3095596,172.27.112.252,8.8.8.8,48260,53,UDP,47,,0.0,1,47,0.0,0.0,2,62.24,10,0
1784862347.3570156,142.251.153.119,172.27.112.252,443,60626,TCP,74,SA,0.0,1,74,0.0,0.0,2,52.66,0,0
1784862347.357676,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,0.346,2,140,5.78,404.52,2,61.27,10,2
1784862347.3588762,172.27.112.252,142.251.153.119,60626,443,TCP,1640,PA,0.347,3,1780,8.64,5125.37,2,61.72,10,2
1784862347.3593972,142.250.182.238,172.27.112.252,80,57344,TCP,66,A,0.42,2,140,4.76,333.42,8,31.56,0,0
1784862347.3597584,142.250.182.238,172.27.112.252,80,57344,TCP,1313,PA,0.42,3,1453,7.14,3457.48,8,32.1,0,0
1784862347.3600335,142.250.182.238,172.27.112.252,80,57344,TCP,66,FA,0.421,4,1519,9.51,3612.17,8,32.64,0,0
1784862347.3603368,172.27.112.252,142.250.182.238,57344,80,TCP,66,A,0.482,5,378,10.36,783.44,2,62.16,10,6
1784862347.3609102,172.27.112.252,142.250.182.238,57344,80,TCP,66,FA,0.483,6,444,12.42,919.14,2,62.63,10,6
1784862347.3709435,142.251.153.119,172.27.112.252,443,60626,TCP,74,SA,0.014,2,148,143.6,10626.13,2,52.88,0,0
1784862347.371878,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,0.36,4,1846,11.1,5123.6,2,62.78,10,2
1784862347.374213,172.27.112.252,142.250.182.238,57346,80,TCP,74,S,0.0,1,74,0.0,0.0,2,63.19,11,7
1784862347.3962972,142.250.182.238,172.27.112.252,80,57344,TCP,66,FA,0.457,5,1585,10.95,3469.89,8,32.54,0,0
1784862347.396993,172.27.112.252,142.250.182.238,57344,80,TCP,78,A,0.519,7,522,13.48,1005.5,2,62.98,11,7
1784862347.4131498,142.250.182.238,172.27.112.252,,,OTHER,98,,1.891,3,294,1.59,155.43,8,32.78,0,0
1784862347.4202464,142.250.182.238,172.27.112.252,80,57344,TCP,78,A,0.481,6,1663,12.48,3459.28,8,33.18,0,0
1784862347.4212568,142.250.182.238,172.27.112.252,80,57344,TCP,66,A,0.482,7,1729,14.53,3589.03,8,33.69,0,0
1784862347.666242,142.251.153.119,172.27.112.252,443,60626,TCP,66,A,0.309,3,214,9.7,692.05,2,42.92,0,0
1784862347.672786,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,0.316,4,1628,12.67,5155.64,2,43.41,0,0
1784862347.6736202,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,0.662,5,1912,7.55,2888.06,2,56.06,11,2
1784862347.675848,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.319,5,3042,15.68,9541.06,2,44.0,0,0
1784862347.6767733,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,0.665,6,1978,9.02,2973.59,2,56.41,11,2
1784862347.6777933,142.251.153.119,172.27.112.252,443,60626,TCP,2574,PA,0.321,6,5616,18.7,17507.45,2,44.62,0,0
1784862347.678702,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,0.667,7,2044,10.49,3063.93,2,56.78,11,2
1784862347.6793036,172.27.112.252,142.251.153.119,60626,443,TCP,146,PA,0.668,8,2190,11.98,3279.82,2,57.19,11,2
1784862347.679623,142.250.182.238,172.27.112.252,80,57346,TCP,74,SA,0.0,1,74,0.0,0.0,9,30.12,0,0
1784862347.6799178,172.27.112.252,142.250.182.238,57346,80,TCP,66,A,0.306,2,140,6.54,457.96,2,57.59,11,7
1784862347.680252,172.27.112.252,142.251.153.119,60626,443,TCP,192,PA,0.669,9,2382,13.46,3562.31,2,58.01,11,2
1784862347.6809766,172.27.112.252,142.251.153.119,60626,443,TCP,114,PA,0.669,10,2496,14.94,3728.75,2,58.41,11,2
1784862347.6815104,172.27.112.252,142.250.182.238,57346,80,TCP,86,PA,0.307,3,226,9.76,735.44,2,58.82,11,7
1784862347.9891593,142.251.153.119,172.27.112.252,443,60626,TCP,66,A,0.632,7,5682,11.07,8988.46,2,37.42,0,0
1784862347.989784,142.250.182.238,172.27.112.252,80,57346,TCP,74,SA,0.31,2,148,6.45,477.17,9,26.74,0,0
1784862347.9905467,172.27.112.252,142.250.182.238,57346,80,TCP,66,A,0.616,4,292,6.49,473.77,2,52.43,11,7
1784862347.9909542,142.250.182.238,172.27.112.252,80,57346,TCP,66,A,0.311,3,214,9.64,687.37,9,27.13,0,0
1784862347.9913523,142.250.182.238,172.27.112.252,80,57346,TCP,1314,PA,0.312,4,1528,12.83,4901.69,9,27.53,0,0
1784862347.9917731,142.251.153.119,172.27.112.252,443,60626,TCP,716,PA,0.635,8,6398,12.6,10079.44,2,37.92,0,0
1784862347.9923291,142.251.153.119,172.27.112.252,443,60626,TCP,97,PA,0.635,9,6495,14.17,10223.3,2,38.47,0,0
1784862347.9927747,142.251.153.119,172.27.112.252,443,60626,TCP,66,A,0.636,10,6561,15.73,10319.95,2,39.01,0,0
1784862347.9930673,172.27.112.252,142.250.182.238,57346,80,TCP,66,A,0.619,5,358,8.08,578.49,2,52.75,11,7
1784862347.993709,142.250.182.238,172.27.112.252,80,57346,TCP,66,FA,0.314,5,1594,15.92,5075.04,9,27.91,0,0
1784862347.9941158,172.27.112.252,142.250.182.238,57346,80,TCP,66,FA,0.62,6,424,9.68,683.98,2,53.1,11,7
1784862347.994433,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,0.983,11,2562,11.19,2606.71,2,53.47,11,2
1784862347.9947968,172.27.112.252,142.251.153.119,60626,443,TCP,97,PA,0.983,12,2659,12.2,2704.4,2,53.83,11,2
1784862348.003954,172.27.112.252,142.250.182.238,57354,80,TCP,74,S,0.0,1,74,0.0,0.0,2,54.02,12,8
1784862348.2806518,142.251.153.119,172.27.112.252,443,60626,TCP,1070,PA,0.924,11,7631,11.91,8261.91,2,34.1,0,0
1784862348.2813742,142.251.153.119,172.27.112.252,443,60626,TCP,912,PA,0.924,12,8543,12.98,9242.08,2,34.57,0,0
1784862348.2816806,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.27,13,2725,10.24,2145.51,2,49.32,12,2
1784862348.2820802,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.925,13,9957,14.05,10763.57,2,35.04,0,0
1784862348.294272,142.251.153.119,172.27.112.252,443,60626,TCP,1022,PA,0.937,14,10979,14.94,11713.98,2,35.31,0,0
1784862348.2949343,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.283,14,2791,10.91,2174.78,2,49.44,12,2
1784862348.3022976,172.27.112.252,142.250.182.238,,,OTHER,98,,3.001,4,392,1.33,130.62,2,49.65,12,0
1784862348.3143902,172.27.112.252,8.8.8.8,58529,53,UDP,47,,0.0,1,47,0.0,0.0,2,49.45,12,0
1784862348.3164108,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.959,15,12393,15.63,12917.51,2,35.41,0,0
1784862348.3172028,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.96,16,13807,16.66,14379.49,2,35.87,0,0
1784862348.3177805,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.306,15,2857,11.48,2187.27,2,49.73,12,2
1784862348.3183355,142.251.153.119,172.27.112.252,443,60626,TCP,140,PA,0.961,17,13947,17.68,14508.18,2,36.32,0,0
1784862348.3187172,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.962,18,15361,18.72,15972.73,2,36.79,0,0
1784862348.31896,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.307,16,2923,12.24,2235.78,2,50.04,12,2
1784862348.3204734,142.251.153.119,172.27.112.252,443,60626,TCP,1497,PA,0.963,19,16858,19.72,17497.39,2,37.23,0,0
1784862348.3211308,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.31,17,2989,12.98,2282.47,2,50.33,12,2
1784862348.3223498,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,0.965,20,19620,20.72,20324.57,2,37.67,0,0
1784862348.3229668,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,0.966,21,21034,21.74,21775.43,2,38.13,0,0
1784862348.3235226,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.312,18,3055,13.72,2328.62,2,50.62,12,2
1784862348.3249056,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.968,22,22448,22.73,23192.72,2,38.56,0,0
1784862348.3316128,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,0.975,23,23862,23.6,24483.96,2,38.91,0,0
1784862348.3327231,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.321,19,3121,14.38,2362.36,2,50.8,12,2
1784862348.3332903,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.976,24,25276,24.58,25890.25,2,39.35,0,0
1784862348.3344448,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,0.977,25,26690,25.58,27306.33,2,39.8,0,0
1784862348.3348517,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.323,20,3187,15.11,2408.43,2,51.09,12,2
1784862348.3352785,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.978,26,28104,26.58,28728.47,2,40.25,0,0
1784862348.3357837,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,0.979,27,29518,27.59,30158.32,2,40.71,0,0
1784862348.3362186,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.325,21,3253,15.85,2455.77,2,51.4,12,2
1784862348.3368526,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.98,28,30932,28.58,31568.52,2,41.15,0,0
1784862348.337493,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,0.98,29,32346,29.58,32990.05,2,41.61,0,0
1784862348.3379467,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.326,22,3319,16.59,2502.33,2,51.7,12,2
1784862348.3382664,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,0.981,30,33760,30.57,34405.07,2,42.06,0,0
1784862348.3385098,142.250.182.238,172.27.112.252,80,57346,TCP,66,A,0.659,6,1660,9.11,2519.4,9,24.85,0,0
1784862348.33877,142.250.182.238,172.27.112.252,80,57354,TCP,74,SA,0.0,1,74,0.0,0.0,10,25.2,0,0
1784862348.3390481,172.27.112.252,142.250.182.238,57354,80,TCP,66,A,0.335,2,140,5.97,417.79,2,52.01,12,8
1784862348.3394232,172.27.112.252,142.250.182.238,57354,80,TCP,86,PA,0.335,3,226,8.94,673.68,2,52.33,12,8
1784862348.351219,142.251.153.119,172.27.112.252,443,60626,TCP,66,A,0.994,31,33826,31.18,34023.22,2,42.27,0,0
1784862348.3681805,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.011,32,36588,31.65,36184.01,2,42.4,0,0
1784862348.368728,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.357,23,3385,16.95,2494.21,2,52.16,12,2
1784862348.370019,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.013,33,38002,32.58,37514.19,2,42.83,0,0
1784862348.3705835,142.250.182.238,172.27.112.252,,,OTHER,98,,2.849,4,392,1.4,137.6,10,25.27,0,0
1784862348.3728194,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.016,34,39416,33.47,38802.77,2,43.23,0,0
1784862348.373248,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.362,24,3451,17.63,2534.4,2,52.41,12,2
1784862348.3852818,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.028,35,40830,34.04,39707.62,2,43.44,0,0
1784862348.3867543,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.03,36,42244,34.96,41024.0,2,43.87,0,0
1784862348.3872616,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.376,25,3517,18.17,2556.56,2,52.49,12,2
1784862348.4036446,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.047,37,43658,35.35,41712.97,2,43.99,0,0
1784862348.4047434,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.048,38,45072,36.27,43018.81,2,44.42,0,0
1784862348.40534,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.394,26,3583,18.65,2570.75,2,52.51,12,2
1784862348.4192204,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.062,39,46486,36.72,43763.69,2,44.58,0,0
1784862348.4201841,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.063,40,47900,37.62,45054.0,2,45.01,0,0
1784862348.4205983,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.409,27,3649,19.16,2589.75,2,52.57,12,2
1784862348.4220219,142.250.182.238,172.27.112.252,80,57354,TCP,66,A,0.083,2,140,24.02,1681.64,10,25.17,0,0
1784862348.4360025,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.079,41,49314,38.0,45703.98,2,45.14,0,0
1784862348.4374156,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.08,42,50728,38.87,46952.98,2,45.56,0,0
1784862348.438061,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.426,28,3715,19.63,2604.32,2,52.6,12,2
1784862348.452077,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.095,43,52142,39.27,47615.6,2,45.71,0,0
1784862348.45306,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.096,44,53556,40.14,48862.99,2,46.13,0,0
1784862348.4535077,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.442,29,3781,20.11,2622.19,2,52.66,12,2
1784862348.4674585,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.11,45,54970,40.52,49502.77,2,46.28,0,0
1784862348.4688234,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.112,46,56384,41.37,50713.8,2,46.69,0,0
1784862348.4698472,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.458,30,3847,20.57,2638.07,2,52.7,12,2
1784862348.473676,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.117,47,57798,42.09,51759.7,2,47.03,0,0
1784862348.474509,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.117,48,59212,42.95,52986.44,2,47.45,0,0
1784862348.4748797,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.463,31,3913,21.19,2674.1,2,52.94,12,2
1784862348.481325,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.124,49,61974,43.58,55121.84,2,47.75,0,0
1784862348.4817863,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.47,32,3979,21.77,2706.43,2,53.14,12,2
1784862348.4856286,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.129,50,63388,44.3,56164.51,2,48.1,0,0
1784862348.4865246,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.13,51,64802,45.15,57371.83,2,48.51,0,0
1784862348.4869454,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.475,33,4045,22.37,2741.7,2,53.36,12,2
1784862348.4912605,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.134,52,67564,45.85,59567.38,2,48.85,0,0
1784862348.4918776,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.48,34,4111,22.97,2777.15,2,53.59,12,2
1784862348.4939811,142.250.182.238,172.27.112.252,80,57354,TCP,1313,PA,0.155,3,1453,19.33,9361.44,10,24.9,0,0
1784862348.4944851,142.250.182.238,172.27.112.252,80,57354,TCP,66,FA,0.156,4,1519,25.69,9754.99,10,25.23,0,0
1784862348.4947891,172.27.112.252,142.250.182.238,57354,80,TCP,66,A,0.491,4,292,8.15,594.9,2,53.86,12,8
1784862348.4951217,172.27.112.252,142.250.182.238,57354,80,TCP,66,FA,0.491,5,358,10.18,728.88,2,54.17,12,8
1784862348.49729,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.14,53,68978,46.48,60492.46,2,49.16,0,0
1784862348.505119,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.148,54,70392,47.03,61311.55,2,49.42,0,0
1784862348.5057468,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.149,55,71806,47.88,62508.96,2,49.84,0,0
1784862348.5060108,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.494,35,4177,23.42,2795.05,2,54.29,12,2
1784862348.5095575,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.153,56,73220,48.59,63529.15,2,50.19,0,0
1784862348.5103185,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.153,57,75982,49.42,65882.08,2,50.61,0,0
1784862348.5109134,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.499,36,4243,24.01,2829.93,2,54.52,12,2
1784862348.5113852,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.5,37,4309,24.67,2873.05,2,54.83,12,2
1784862348.513172,172.27.112.252,142.250.182.238,57362,80,TCP,74,S,0.0,1,74,0.0,0.0,2,55.11,13,9
1784862348.5166357,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.16,58,78744,50.02,67905.0,2,50.9,0,0
1784862348.5174465,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.506,38,4375,25.23,2905.31,2,55.34,13,2
1784862348.524027,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.167,59,81506,50.56,69841.64,2,51.17,0,0
1784862348.5249147,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.513,39,4441,25.77,2934.59,2,55.53,13,2
1784862348.5254595,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.168,60,84268,51.35,72119.85,2,51.57,0,0
1784862348.5257604,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.514,40,4507,26.42,2976.54,2,55.82,13,2
1784862348.5315273,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.175,61,85682,51.94,72951.17,2,51.87,0,0
1784862348.5355468,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.179,62,87096,52.61,73902.16,2,52.2,0,0
1784862348.5360348,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.524,41,4573,26.89,2999.77,2,55.95,13,2
1784862348.5367148,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.18,63,89858,53.4,76170.27,2,52.61,0,0
1784862348.537053,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.525,42,4639,27.53,3041.03,2,56.25,13,2
1784862348.5422242,142.251.153.119,172.27.112.252,443,60626,TCP,1414,A,1.185,64,91272,54.0,77009.23,2,52.91,0,0
1784862348.5440626,142.251.153.119,172.27.112.252,443,60626,TCP,1414,PA,1.187,65,92686,54.76,78081.15,2,53.29,0,0
1784862348.5445962,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.533,43,4705,28.05,3069.12,2,56.42,13,2
1784862348.5472715,142.251.153.119,172.27.112.252,443,60626,TCP,2762,PA,1.19,66,95448,55.45,80191.16,2,53.65,0,0
1784862348.5478675,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.536,44,4771,28.64,3105.55,2,56.67,13,2
1784862348.5527236,142.251.153.119,172.27.112.252,443,60626,TCP,841,PA,1.196,67,96289,56.03,80528.86,2,53.95,0,0
1784862348.5537171,172.27.112.252,142.251.153.119,60626,443,TCP,114,PA,1.542,45,4885,29.18,3167.69,2,56.88,13,2
1784862348.5544338,172.27.112.252,142.251.153.119,60626,443,TCP,90,PA,1.543,46,4975,29.81,3224.55,2,57.17,13,2
1784862348.5548315,172.27.112.252,142.251.153.119,60626,443,TCP,66,FA,1.543,47,5041,30.46,3266.49,2,57.47,13,2
1784862348.5554166,172.27.112.252,142.250.182.238,41404,443,TCP,114,PA,1.909,17,3029,8.91,1587.0,2,57.77,13,2
1784862348.5558944,172.27.112.252,142.250.182.238,41404,443,TCP,90,PA,1.909,18,3119,9.43,1633.74,2,58.07,13,2
1784862348.5562258,172.27.112.252,142.250.182.238,41404,443,TCP,66,FA,1.909,19,3185,9.95,1668.02,2,58.37,13,2
1784862348.5579965,142.250.182.238,172.27.112.252,80,57354,TCP,66,A,0.219,5,1585,22.81,7229.96,10,25.03,0,0
1784862348.5767584,172.27.112.252,142.250.182.238,41418,443,TCP,74,S,0.0,1,74,0.0,0.0,2,58.31,14,3
1784862348.591642,142.250.182.238,172.27.112.252,80,57362,TCP,74,SA,0.0,1,74,0.0,0.0,11,25.08,0,0
1784862348.5921712,172.27.112.252,142.250.182.238,57362,80,TCP,66,A,0.079,2,140,25.32,1772.17,2,58.34,14,9
1784862348.5927613,172.27.112.252,142.250.182.238,57362,80,TCP,86,PA,0.08,3,226,37.69,2839.58,2,58.64,14,9
1784862348.6255987,142.250.182.238,172.27.112.252,443,41404,TCP,78,A,1.89,15,8690,7.94,4598.71,11,25.13,0,0
1784862348.6261475,142.251.153.119,172.27.112.252,443,60626,TCP,78,A,1.269,68,96367,53.58,75931.43,2,52.73,0,0
1784862348.6264174,142.251.153.119,172.27.112.252,443,60626,TCP,78,A,1.269,69,96445,54.36,75976.73,2,53.13,0,0
1784862348.6266878,142.251.153.119,172.27.112.252,443,60626,TCP,66,A,1.27,70,96511,55.13,76012.54,2,53.54,0,0
1784862348.62875,142.251.153.119,172.27.112.252,443,60626,TCP,66,FA,1.272,71,96577,55.83,75941.17,2,53.91,0,0
1784862348.6295478,142.250.182.238,172.27.112.252,443,41404,TCP,78,A,1.894,16,8768,8.45,4630.31,11,25.42,0,0
1784862348.629865,142.250.182.238,172.27.112.252,443,41404,TCP,66,A,1.894,17,8834,8.98,4664.38,11,25.74,0,0
1784862348.630178,172.27.112.252,142.251.153.119,60626,443,TCP,66,A,1.619,48,5107,29.66,3155.21,2,58.28,14,2
1784862348.6304562,142.250.182.238,172.27.112.252,443,41404,TCP,66,FA,1.895,18,8900,9.5,4697.76,11,26.06,0,0
